Date,Portfolio_Value
2017-07-12,378768.3815959185
2017-07-13,379280.11888976896
2017-07-14,379121.03683395474
2017-07-17,377021.2687953126
2017-07-18,375815.6647401018
2017-07-19,374071.6506901592
2017-07-20,375233.81251056294
2017-07-21,375729.03893222054
2017-07-24,376388.455584378
2017-07-25,375240.27062247344
2017-07-26,373037.13405917725
2017-07-27,374372.25084656576
2017-07-28,375541.87607627246
2017-07-31,377052.300854572
2017-08-01,373971.40963964
2017-08-02,370372.353229993
2017-08-03,370210.5653702759
2017-08-04,370169.71802304615
2017-08-07,369800.1276372307
2017-08-08,368634.54142829747
2017-08-09,375926.20704456116
2017-08-10,372681.06765614485
2017-08-11,375131.47538987885
2017-08-14,379029.9380532933
2017-08-15,379507.2171245735
2017-08-16,378141.0993859542
2017-08-17,376229.8585333207
2017-08-18,374200.25460683287
2017-08-21,374171.2932286556
2017-08-22,371597.31386627525
2017-08-23,373429.4509413492
2017-08-24,373756.7367299684
2017-08-25,374742.01213068445
2017-08-28,375561.6332162059
2017-08-29,370967.32466864213
2017-08-30,370590.97846654593
2017-08-31,371916.1976911585
2017-09-01,371744.06843437045
2017-09-05,370233.1979862469
2017-09-06,372368.39105071477
2017-09-07,370827.0467720841
2017-09-08,370324.0648306135
2017-09-11,369451.3039090978
2017-09-12,371928.4999518135
2017-09-13,368992.4635789804
2017-09-14,369611.29894399445
2017-09-15,367927.5382737419
2017-09-18,369892.67145998473
2017-09-19,368595.8130212117
2017-09-20,368070.1713360653
2017-09-21,369491.9768192457
2017-09-22,365848.5487300977
2017-09-25,366679.6010514499
2017-09-26,366015.47603424924
2017-09-27,364665.6755040649
2017-09-28,365612.0105637582
2017-09-29,365411.4701002224
2017-10-02,363393.9523808566
2017-10-03,362730.51698349626
2017-10-04,360567.1603261532
2017-10-05,362667.04354933964
2017-10-06,361703.322797082
2017-10-09,361222.3469814075
2017-10-10,360376.5365391974
2017-10-11,358730.30009606935
2017-10-12,359054.53355374816
2017-10-13,359853.6933315646
2017-10-16,359493.6723031665
2017-10-17,359331.8689356064
2017-10-18,359128.9856697836
2017-10-19,358449.71526552003
2017-10-20,355706.6551162937
2017-10-23,358050.77424128924
2017-10-24,357372.24837151635
2017-10-25,360269.074916773
2017-10-26,360247.4308081708
2017-10-27,362728.0165028345
2017-10-30,363220.64334084786
2017-10-31,364060.9097282112
2017-11-01,364574.55726306065
2017-11-02,365416.0195024272
2017-11-03,367159.0312207847
2017-11-06,363258.5443643158
2017-11-07,360445.86804626207
2017-11-08,357805.4193916925
2017-11-09,356083.25881575164
2017-11-10,352833.3694310144
2017-11-13,344719.4483675428
2017-11-14,341920.0815236133
2017-11-15,341445.22883055906
2017-11-16,343018.9612952202
2017-11-17,340817.8695257725
2017-11-20,337770.0474480459
2017-11-21,337293.29408766446
2017-11-22,338245.7969553505
2017-11-24,336025.9093315144
2017-11-27,337107.82862701255
2017-11-28,336770.42182668706
2017-11-29,339272.46322343766
2017-11-30,339102.820697575
2017-12-01,339884.73852612404
2017-12-04,340026.5388544207
2017-12-05,338884.40104786237
2017-12-06,338885.8877724578
2017-12-07,340740.43483794725
2017-12-08,341033.9913382378
2017-12-11,341329.01152199844
2017-12-12,338930.14902439143
2017-12-13,337832.84988387837
2017-12-14,336549.70784157526
2017-12-15,335282.1098909548
2017-12-18,332733.56440890074
2017-12-19,335216.6887211377
2017-12-20,330804.97903761937
2017-12-21,329215.14446706744
2017-12-22,328899.71162949526
2017-12-26,327633.50501937745
2017-12-27,326559.9327398229
2017-12-28,325466.3654550261
2017-12-29,324525.15174041735
2018-01-02,326030.3139412524
2018-01-03,325730.64496280917
2018-01-04,325580.7982672854
2018-01-05,325881.39022940374
2018-01-08,325255.68781292904
2018-01-09,326303.55882755195
2018-01-10,327803.50610269647
2018-01-11,327196.9079357962
2018-01-12,324127.16444808803
2018-01-16,326050.0978749766
2018-01-17,321252.14344645187
2018-01-18,303832.58226011373
2018-01-19,307216.6742277459
2018-01-22,305453.9279963587
2018-01-23,298885.82082565606
2018-01-24,300586.1619978856
2018-01-25,303164.97179014666
2018-01-26,306645.72895794595
2018-01-29,303571.84646657587
2018-01-30,304884.2472690753
2018-01-31,303625.7519653627
2018-02-01,303059.27239868883
2018-02-02,301700.73838013306
2018-02-05,298511.2106606065
2018-02-06,308240.0882540676
2018-02-07,305409.1068214485
2018-02-08,307739.9255580494
2018-02-09,312198.97848599125
2018-02-12,310669.18679901736
2018-02-13,310206.4734883647
2018-02-14,310650.6206859099
2018-02-15,308687.33122748474
2018-02-16,307436.440814725
2018-02-20,306100.14854122594
2018-02-21,306835.8484445391
2018-02-22,302991.60865285544
2018-02-23,301506.2648010466
2018-02-26,299576.6501233755
2018-02-27,303013.9313928326
2018-02-28,308627.99748955964
2018-03-01,314572.8478769041
2018-03-02,315688.9430522294
2018-03-05,316530.6568226394
2018-03-06,318556.90423658385
2018-03-07,316095.3071984754
2018-03-08,314174.48087349813
2018-03-09,313883.11466976884
2018-03-12,313713.8642916195
2018-03-13,311080.3336535919
2018-03-14,312395.34288525884
2018-03-15,312541.1134118301
2018-03-16,312813.543079531
2018-03-19,314996.6389262879
2018-03-20,313846.14226240607
2018-03-21,312070.009962465
2018-03-22,310895.6996043811
2018-03-23,311587.95509337506
2018-03-26,309437.9371008364
2018-03-27,310288.3120107383
2018-03-28,308831.9563785964
2018-03-29,312506.76219691185
2018-04-02,314431.60900767514
2018-04-03,314016.71131624357
2018-04-04,315406.13124065317
2018-04-05,314861.6790615856
2018-04-06,316201.80794299906
2018-04-09,316571.87044276926
2018-04-10,314173.0782491914
2018-04-11,315970.16732793115
2018-04-12,315557.7688567807
2018-04-13,317462.85377012356
2018-04-16,316305.58334552374
2018-04-17,313745.89032803255
2018-04-18,316600.4338230302
2018-04-19,315794.1265211422
2018-04-20,316016.4235412148
2018-04-23,317994.7260674094
2018-04-24,320258.0153652339
2018-04-25,317392.98367718526
2018-04-26,318854.4451499963
2018-04-27,320173.36584301636
2018-04-30,322531.51316295075
2018-05-01,323057.1631367275
2018-05-02,322000.351957049
2018-05-03,321942.6592667317
2018-05-04,319904.71533331997
2018-05-07,320427.95214957965
2018-05-08,318226.98485457734
2018-05-09,310577.43992751895
2018-05-10,307470.2861594665
2018-05-11,304831.12201351725
2018-05-14,304577.70367269625
2018-05-15,305260.8479281768
2018-05-16,303591.62638643035
2018-05-17,304707.7610826621
2018-05-18,301987.9392001976
2018-05-21,299283.2150266638
2018-05-22,297649.8340859011
2018-05-23,295503.1524291205
2018-05-24,296597.726517827
2018-05-25,298656.23986249074
2018-05-29,298413.5166408245
2018-05-30,299135.1817933323
2018-05-31,301427.63451162353
2018-06-01,302489.28440822347
2018-06-04,304262.5444762091
2018-06-05,305913.11587946257
2018-06-06,305443.5720898712
2018-06-07,300359.66939130554
2018-06-08,302491.60543934396
2018-06-11,301836.4613409883
2018-06-12,302543.5578553149
2018-06-13,305354.78341816756
2018-06-14,306283.81805520534
2018-06-15,305702.7271396976
2018-06-18,304770.7188712054
2018-06-19,305120.740311882
2018-06-20,305237.3087531737
2018-06-21,303605.4327091849
2018-06-22,301886.7555960708
2018-06-25,302644.2129691894
2018-06-26,302106.47833679337
2018-06-27,297469.131411443
2018-06-28,299057.25390080106
2018-06-29,301526.2852501463
2018-07-02,296370.05758342147
2018-07-03,296860.3612274253
2018-07-05,297572.22056163766
2018-07-06,297618.3212886284
2018-07-09,296861.4812360853
2018-07-10,292152.49182312714
2018-07-11,294679.82379341125
2018-07-12,292675.78990629455
2018-07-13,293349.7488196856
2018-07-16,294019.4415368682
2018-07-17,293126.223584677
2018-07-18,290036.7068934842
2018-07-19,291519.1033570843
2018-07-20,287985.1664839466
2018-07-23,287584.9228220567
2018-07-24,287629.14601156407
2018-07-25,287559.8496838505
2018-07-26,290728.1961719396
2018-07-27,290839.77661254077
2018-07-30,290080.41339277686
2018-07-31,288920.64407553955
2018-08-01,288265.1238420459
2018-08-02,286137.7598435234
2018-08-03,286200.8368077233
2018-08-06,291155.3056435929
2018-08-07,286092.7013643695
2018-08-08,291563.1598912878
2018-08-09,293241.6592226964
2018-08-10,290723.9831124109
2018-08-13,288833.2950113828
2018-08-14,290330.0951856474
2018-08-15,289681.18294254283
2018-08-16,289498.54032068345
2018-08-17,294217.8602249578
2018-08-20,292574.5263563872
2018-08-21,292256.92720306956
2018-08-22,292152.26387661183
2018-08-23,292465.96539692965
2018-08-24,293405.37237143214
2018-08-27,293302.22437594645
2018-08-28,292487.53438170697
2018-08-29,291331.001946523
2018-08-30,291538.4523475989
2018-08-31,292891.49614868
2018-09-04,297511.9833451763
2018-09-05,300100.144570356
2018-09-06,297609.8987064711
2018-09-07,297422.5299557545
2018-09-10,295772.6861825381
2018-09-11,295876.1892801853
2018-09-12,296428.9835671429
2018-09-13,295183.5134071131
2018-09-14,293264.6045935095
2018-09-17,291431.4926723022
2018-09-18,292295.2950890155
2018-09-19,293682.17492602975
2018-09-20,292306.90733382874
2018-09-21,293742.52466727374
2018-09-24,291966.2695740992
2018-09-25,289118.43237072614
2018-09-26,288196.04311194475
2018-09-27,289777.91540460486
2018-09-28,288930.8279982539
2018-10-01,285362.3798008093
2018-10-02,286791.60379879375
2018-10-03,290431.1868582781
2018-10-04,290727.9171375603
2018-10-05,291128.52863789327
2018-10-08,292724.7282761303
2018-10-09,293518.1712576066
2018-10-10,292924.0727118377
2018-10-11,294211.892397998
2018-10-12,290150.7467360373
2018-10-15,290603.6930239126
2018-10-16,289911.98232069553
2018-10-17,294892.61751259037
2018-10-18,291763.192153424
2018-10-19,288239.692794111
2018-10-22,286865.6697617947
2018-10-23,286100.7235634133
2018-10-24,285164.02978009253
2018-10-25,283032.4648739663
2018-10-26,283124.3077042694
2018-10-29,285067.4569071312
2018-10-30,283421.59294931544
2018-10-31,280569.3541410291
2018-11-01,281541.65946119046
2018-11-02,282509.79387992853
2018-11-05,284146.58992892934
2018-11-06,289899.30458056874
2018-11-07,279392.0028560187
2018-11-08,275223.0421026559
2018-11-09,276269.2577779676
2018-11-12,276346.09644133155
2018-11-13,276613.1473348199
2018-11-14,275545.14148213423
2018-11-15,273565.338295017
2018-11-16,270427.54525821365
2018-11-19,270602.8518468032
2018-11-20,269466.0120713434
2018-11-21,265151.1800333436
2018-11-23,264052.6678933945
2018-11-26,264404.6433448406
2018-11-27,267906.1632589095
2018-11-28,269377.8875769391
2018-11-29,270606.4083169153
2018-11-30,271205.455326737
2018-12-03,270496.86717996513
2018-12-04,270224.1638544957
2018-12-06,267874.03320656857
2018-12-07,268219.66709184553
2018-12-10,267345.14897061186
2018-12-11,270691.2044622629
2018-12-12,271395.5766323541
2018-12-13,270093.8304357192
2018-12-14,270933.74481851247
2018-12-17,272202.8153731873
2018-12-18,281295.4021348264
2018-12-19,281373.8902367677
2018-12-20,284668.4134259317
2018-12-21,285153.5889132705
2018-12-24,287784.7270649409
2018-12-26,292798.247426114
2018-12-27,289137.47220354725
2018-12-28,288529.38402996503
2018-12-31,285409.58266417054
2019-01-02,287281.04646277206
2019-01-03,288064.228899673
2019-01-04,287859.7502653261
2019-01-07,283484.2149071032
2019-01-08,284051.382386894
2019-01-09,285782.79912745615
2019-01-10,285118.03550800076
2019-01-11,288539.2902683049
2019-01-14,287690.37411164475
2019-01-15,285814.66574097855
2019-01-16,289716.7572953579
2019-01-17,288224.38391306065
2019-01-18,287851.3126532157
2019-01-22,288872.9482834762
2019-01-23,289613.1949051048
2019-01-24,291920.3770647921
2019-01-25,291919.5174867187
2019-01-28,291276.23771415243
2019-01-29,292377.7770349357
2019-01-30,293749.34731677105
2019-01-31,295543.91748451616
2019-02-01,297724.0374720276
2019-02-04,299979.26478490315
2019-02-05,301496.275924342
2019-02-06,302209.7935057332
2019-02-07,302743.14825475484
2019-02-08,303811.6756532743
2019-02-11,305314.3796428829
2019-02-12,304875.0948018229
2019-02-13,304924.31237648556
2019-02-14,305811.74971780844
2019-02-15,304467.7190539054
2019-02-19,306887.71687617706
2019-02-20,304546.04002242594
2019-02-21,303708.44591334154
2019-02-22,304832.14971965714
2019-02-25,303212.3368817317
2019-02-26,301908.9024399071
2019-02-27,302915.13118048664
2019-02-28,301245.18156202714
2019-03-01,301731.7988963316
2019-03-04,303004.9926071523
2019-03-05,306417.31619189173
2019-03-06,308323.98507309624
2019-03-07,308099.6018522128
2019-03-08,307834.6464772163
2019-03-11,308443.114280503
2019-03-12,310524.4924380189
2019-03-13,311982.48004722735
2019-03-14,311897.7333964101
2019-03-15,311726.2126873302
2019-03-18,313268.400867205
2019-03-19,311732.87192244816
2019-03-20,308484.7796058293
2019-03-21,307529.4116409498
2019-03-22,304892.10091569816
2019-03-25,303041.64699424396
2019-03-26,303588.29419461114
2019-03-27,302040.0329376636
2019-03-28,301215.5984792035
2019-03-29,299974.13609235454
2019-04-01,298926.3734591619
2019-04-02,300703.9482347509
2019-04-03,299818.6158178152
2019-04-04,300102.31322150095
2019-04-05,298971.37211450515
2019-04-08,297296.7693751118
2019-04-09,298633.2362344561
2019-04-10,299409.0302654876
2019-04-11,299686.6895354397
2019-04-12,299801.42405957263
2019-04-15,300249.3272636655
2019-04-16,300613.2393241188
2019-04-17,302479.0867627547
2019-04-18,301088.59232056467
2019-04-22,300914.37655356096
2019-04-23,300489.15594618034
2019-04-24,300064.02089694806
2019-04-25,299256.39554230485
2019-04-26,297854.02156276524
2019-04-29,299639.5509488633
2019-04-30,301795.30869579746
2019-05-01,301531.8833925318
2019-05-02,303737.7783041144
2019-05-03,301419.16446884256
2019-05-06,301830.84521025186
2019-05-07,302339.02643432544
2019-05-08,303494.96094449237
2019-05-09,309260.9336147376
2019-05-10,307836.8877939855
2019-05-13,304572.84368634946
2019-05-14,306841.5733848428
2019-05-15,305126.983247225
2019-05-16,303211.25882102444
2019-05-17,300194.27578579483
2019-05-20,300202.3184101046
2019-05-21,300662.95656984264
2019-05-22,302687.59458659973
2019-05-23,302231.69560905476
2019-05-24,305878.3522718069
2019-05-28,302724.0141037355
2019-05-29,301494.0218213366
2019-05-30,303435.9982600708
2019-05-31,305791.2302680219
2019-06-03,305302.8667809558
2019-06-04,304624.986296655
2019-06-05,302334.52114188456
2019-06-06,298999.22766216844
2019-06-07,304274.7447320571
2019-06-10,301005.4820086501
2019-06-11,297970.3659699447
2019-06-12,298793.70438799524
2019-06-13,294888.9473360898
2019-06-14,294232.9834263596
2019-06-17,296154.55830746575
2019-06-18,295496.9593809546
2019-06-19,294407.25837748504
2019-06-20,294562.2074823332
2019-06-21,292958.27166764793
2019-06-24,294756.941868581
2019-06-25,292274.5082593696
2019-06-26,292538.0950317336
2019-06-27,294877.82390920667
2019-06-28,296644.04661702237
2019-07-01,295005.38490044465
2019-07-02,295177.71595707966
2019-07-03,294977.8490072643
2019-07-05,291738.3762790037
2019-07-08,290714.96736422967
2019-07-09,291614.5305803959
2019-07-10,292004.31205151026
2019-07-11,290772.48515039583
2019-07-12,290944.4223176593
2019-07-15,290086.2465203654
2019-07-16,289029.7974501996
2019-07-17,290799.163569892
2019-07-18,293223.3101041416
2019-07-19,292397.3561800598
2019-07-22,289174.99414762773
2019-07-23,291042.1210053178
2019-07-24,292732.47815799573
2019-07-25,293079.9310646093
2019-07-26,291865.4433414054
2019-07-29,292175.71997769957
2019-07-30,293512.2146631859
2019-07-31,291481.96734076634
2019-08-01,289151.0943000729
2019-08-02,294125.0395650775
2019-08-05,296135.0729153156
2019-08-06,295161.6298232646
2019-08-07,298438.8542672746
2019-08-08,298344.15093562996
2019-08-09,297003.72823763615
2019-08-12,299643.2825321641
2019-08-13,303095.7229783379
2019-08-14,303894.1002895548
2019-08-15,305245.9812506194
2019-08-16,306784.9253930823
2019-08-19,302544.9062764116
2019-08-20,300525.6481257846
2019-08-21,299443.8584370351
2019-08-22,300324.8594890884
2019-08-23,300807.9378745615
2019-08-26,295850.8178426777
2019-08-27,295351.47949222836
2019-08-28,297948.7442721384
2019-08-29,299474.71917574736
2019-08-30,298060.94063926616
2019-09-03,298276.3196855064
2019-09-04,300220.4877485826
2019-09-05,298169.85223488347
2019-09-06,299258.2072427616
2019-09-09,300791.82004135556
2019-09-10,298251.352113612
2019-09-11,296351.1598751843
2019-09-12,293088.52675518853
2019-09-13,293752.7244428812
2019-09-16,295339.20581189543
2019-09-17,296826.25161248294
2019-09-18,296276.29947928956
2019-09-19,297486.50924287084
2019-09-20,296563.9321650651
2019-09-23,297476.79340114037
2019-09-24,296069.35244911804
2019-09-25,294604.750008825
2019-09-26,293487.17076499236
2019-09-27,293279.9836369073
2019-09-30,294270.8355348236
2019-10-01,292920.4238548962
2019-10-02,293190.424409562
2019-10-03,288505.61211649596
2019-10-04,288319.63268483843
2019-10-07,286207.2752636934
2019-10-08,284406.39047702844
2019-10-09,281047.67745487683
2019-10-10,281409.9113091858
2019-10-11,278250.1990902212
2019-10-14,276897.3420966922
2019-10-15,276029.76552426035
2019-10-16,276963.0270536726
2019-10-17,275049.77184741583
2019-10-18,275826.3047896016
2019-10-21,277602.82915585925
2019-10-22,278276.9160334396
2019-10-23,281490.08977199567
2019-10-24,284287.80672237865
2019-10-25,281149.979642065
2019-10-28,280699.57895956957
2019-10-29,279605.01003662637
2019-10-30,277919.6413505517
2019-10-31,279119.6485308907
2019-11-01,279120.70185384486
2019-11-04,282275.39465485676
2019-11-05,282307.6316222196
2019-11-06,277038.35987016046
2019-11-07,276147.3955055254
2019-11-08,276496.5836758239
2019-11-11,277320.0431091665
2019-11-12,274305.3011348594
2019-11-13,276153.11887010536
2019-11-14,276608.63518385973
2019-11-15,278433.57696691994
2019-11-18,278582.1779096881
2019-11-19,278959.44945432956
2019-11-20,278883.5916600657
2019-11-21,279660.35790987796
2019-11-22,279804.26259920024
2019-11-25,278283.8719430586
2019-11-26,277782.9679958092
2019-11-27,277505.15838633967
2019-11-29,276907.6443954375
2019-12-02,276392.76261723787
2019-12-03,276538.18348305224
2019-12-04,277196.63687830756
2019-12-05,276095.9764135546
2019-12-06,277342.654292471
2019-12-09,277486.0824109269
2019-12-10,276746.327146415
2019-12-11,274537.83890235494
2019-12-12,274182.8247662569
2019-12-13,273909.18514844694
2019-12-16,274431.6298920022
2019-12-17,277465.7191750414
2019-12-18,273838.65144191234
2019-12-19,275330.3226500716
2019-12-20,272625.8045700223
2019-12-23,275349.38539803325
2019-12-24,274660.6779174227
2019-12-26,274799.8477484245
2019-12-27,275216.80784400494
2019-12-30,275148.32216442074
2019-12-31,276180.6599607741
2020-01-02,275635.20639887225
2020-01-03,275087.134848376
2020-01-06,274119.3791659856
2020-01-07,275993.77801319066
2020-01-08,276815.2622073981
2020-01-09,276334.38181520917
2020-01-10,277438.9771465691
2020-01-13,276821.9344647905
2020-01-14,277921.1729031349
2020-01-15,278261.9670987538
2020-01-16,278942.9946012474
2020-01-17,279351.8030793012
2020-01-21,278397.59324367496
2020-01-22,278936.2570852656
2020-01-23,278861.3592396857
2020-01-24,279879.6979363075
2020-01-27,280273.73036519217
2020-01-28,277858.1245997506
2020-01-29,277854.318982362
2020-01-30,275806.208421809
2020-01-31,275673.7424514863
2020-02-03,275068.4401864624
2020-02-04,276607.97161990684
2020-02-05,275310.15600731096
2020-02-06,276309.5090486824
2020-02-07,274448.75398292707
2020-02-10,273838.29814050184
2020-02-11,274030.65322409105
2020-02-12,274966.3189626712
2020-02-13,276021.6242142177
2020-02-14,275628.0565073847
2020-02-18,276223.0373370023
2020-02-19,277537.6467930116
2020-02-20,275760.31864211045
2020-02-21,275019.8896155538
2020-02-24,272293.12638893444
2020-02-25,272164.4519011872
2020-02-26,264873.4118192601
2020-02-27,271410.6889691516
2020-02-28,290307.9941802134
2020-03-02,284523.8471669409
2020-03-03,273567.6178451731
2020-03-04,279785.08487788
2020-03-05,283036.0878602283
2020-03-06,294377.5575822012
2020-03-09,298774.2420182461
2020-03-10,313187.86218445445
2020-03-11,318635.0315809306
2020-03-12,337174.2020202731
2020-03-13,335832.13721914357
2020-03-16,354410.0460236727
2020-03-17,356609.40142420895
2020-03-18,358732.98594308284
2020-03-19,381804.9329142385
2020-03-20,405541.1112232063
2020-03-23,395546.6964345194
2020-03-24,406658.55261401413
2020-03-25,408262.9854516904
2020-03-26,411136.9567723706
2020-03-27,410305.89845130563
2020-03-30,424017.4788936754
2020-03-31,420157.8984907817
2020-04-01,412441.2048911551
2020-04-02,407087.9946657995
2020-04-03,417322.8510223349
2020-04-06,436134.65732051886
2020-04-07,436590.84203275875
2020-04-08,453442.4004291203
2020-04-09,463027.7368235023
2020-04-13,456812.3649839051
2020-04-14,453428.2827084963
2020-04-15,457864.68121564295
2020-04-16,467693.29996248556
2020-04-17,469151.19200103596
2020-04-20,463411.12343297235
2020-04-21,460518.42857584055
2020-04-22,455057.2270941782
2020-04-23,454571.14793926326
2020-04-24,456007.87097325025
2020-04-27,451374.19723296945
2020-04-28,453086.3441325902
2020-04-29,457708.9164657942
2020-04-30,460977.907211105
2020-05-01,444021.58156227967
2020-05-04,443731.7304082156
2020-05-05,441121.97501807124
2020-05-06,439582.8961031039
2020-05-07,449377.5936322146
2020-05-08,451181.0857402594
2020-05-11,444919.2324190615
2020-05-12,450438.86713391263
2020-05-13,453232.36898710753
2020-05-14,462827.91106065473
2020-05-15,471935.716146591
2020-05-18,480320.70930726104
2020-05-19,498791.6616359176
2020-05-20,497967.8359578621
2020-05-21,496473.84446522937
2020-05-22,507989.2170885895
2020-05-26,496949.01889435813
2020-05-27,490684.15655501815
2020-05-28,500789.0667199588
2020-05-29,500884.3829392508
2020-06-01,506206.3472696394
2020-06-02,504885.6587103805
2020-06-03,499924.050707749
2020-06-04,504028.4158551732
2020-06-05,520998.6164848171
2020-06-08,521364.1380022457
2020-06-09,521903.87281295075
2020-06-10,509085.87904587935
2020-06-11,510030.96924852626
2020-06-12,504731.7245195046
2020-06-15,514737.40706211084
2020-06-16,487802.6152401237
2020-06-17,487651.32366029476
2020-06-18,477400.96724993415
2020-06-19,476486.18392620847
2020-06-22,482939.45312147785
2020-06-23,490930.2856730906
2020-06-24,492617.0373034047
2020-06-25,496742.51763532613
2020-06-26,492682.0500739316
2020-06-29,495191.548011205
2020-06-30,502876.28278199414
2020-07-01,500312.44277173554
2020-07-02,500487.2201981095
2020-07-06,492371.6228363842
2020-07-07,501810.8359806264
2020-07-08,504566.4454250387
2020-07-09,500795.29072583275
2020-07-10,506765.80159812956
2020-07-13,512757.0464883828
2020-07-14,508012.89607215
2020-07-15,514079.9436120563
2020-07-16,515972.2156951416
2020-07-17,512724.5694731149
2020-07-20,527177.539775507
2020-07-21,533346.171450838
2020-07-22,536271.4473914842
2020-07-23,530367.267605261
2020-07-24,531555.0020356117
2020-07-27,525965.4609464813
2020-07-28,525092.5653687379
2020-07-29,522676.02392653323
2020-07-30,514113.8933689295
2020-07-31,513992.94840648246
2020-08-03,513648.4632358728
2020-08-04,515503.9899446146
2020-08-05,507218.3897885288
2020-08-06,509216.99254396826
2020-08-07,530296.9601074385
2020-08-10,521164.2603705672
2020-08-11,527244.2577161037
2020-08-12,516277.2163215332
2020-08-13,519494.1394457716
2020-08-14,510322.6574739089
2020-08-17,508712.9094541529
2020-08-18,508575.63672809803
2020-08-19,510733.69186902174
2020-08-20,505822.4289127282
2020-08-21,512575.9508959941
2020-08-24,513206.15556841437
2020-08-25,513914.6550078951
2020-08-26,509427.523540979
2020-08-27,511007.11034053523
2020-08-28,509423.0718676336
2020-08-31,509197.21219588385
2020-09-01,507563.0353514347
2020-09-02,503688.8962705093
2020-09-03,500465.10714641155
2020-09-04,493551.1051645017
2020-09-08,491492.77096120396
2020-09-09,490779.6103824995
2020-09-10,490673.1602673693
2020-09-11,490993.0146832953
2020-09-14,494907.5624306005
2020-09-15,495514.9789161489
2020-09-16,491655.4083852124
2020-09-17,497089.6081970354
2020-09-18,489643.5745639511
2020-09-21,489129.5665084777
2020-09-22,488342.41567153134
2020-09-23,488483.0584848416
2020-09-24,478598.0180668932
2020-09-25,476411.5214668942
2020-09-28,480040.0576677021
2020-09-29,471582.80982482893
2020-09-30,471858.76987860556
2020-10-01,472162.1611038383
2020-10-02,462853.27558200806
2020-10-05,474310.087790926
2020-10-06,474842.30359795486
2020-10-07,477007.3791021063
2020-10-08,478406.51474275335
2020-10-09,486387.00322411756
2020-10-12,484166.77842908434
2020-10-13,488800.7796171245
2020-10-14,485337.5708235686
2020-10-15,482749.9897010914
2020-10-16,490024.73355015286
2020-10-19,489656.97349109664
2020-10-20,485845.49626681383
2020-10-21,488298.10070581833
2020-10-22,485502.67070717097
2020-10-23,484141.68821124616
2020-10-26,482279.8535336141
2020-10-27,484389.6055358337
2020-10-28,477642.5550449665
2020-10-29,471674.4677897098
2020-10-30,469440.6708752996
2020-11-02,472461.2034734749
2020-11-03,474748.2035014898
2020-11-04,474393.7264823505
2020-11-05,473973.4355991003
2020-11-06,483086.4649871662
2020-11-09,506252.94227117335
2020-11-10,494632.04201466
2020-11-11,494059.0776619987
2020-11-12,488025.927536389
2020-11-13,483545.2115045162
2020-11-16,479972.1882240295
2020-11-17,476771.7352976972
2020-11-18,479356.6361477142
2020-11-19,478457.8574219947
2020-11-20,472247.95384830085
2020-11-23,466029.1648744822
2020-11-24,464799.04762603494
2020-11-25,459893.48681895016
2020-11-27,462396.98059189715
2020-11-30,462265.9892883876
2020-12-01,470121.5745864051
2020-12-02,470344.3884977653
2020-12-03,463134.807368132
2020-12-04,462987.89016147703
2020-12-07,460247.67040463095
2020-12-08,459021.2411823379
2020-12-09,455045.71410817374
2020-12-10,456638.7371932231
2020-12-11,459681.77447154437
2020-12-14,456028.7897724139
2020-12-15,456768.2105446366
2020-12-16,467403.576669035
2020-12-17,463020.4574191165
2020-12-18,463203.0081122853
2020-12-21,456385.7657655416
2020-12-22,460268.9541065304
2020-12-23,464605.42661812063
2020-12-24,468229.0960053972
2020-12-28,468063.3174051493
2020-12-29,464980.4143868024
2020-12-30,468973.17251291266
2020-12-31,471844.3511991629
2021-01-04,475331.55755277927
2021-01-05,479272.0422304042
2021-01-06,484475.7745640571
2021-01-07,479134.1760465707
2021-01-08,476126.5174690196
2021-01-11,483866.5665010587
2021-01-12,480586.58499259874
2021-01-13,486066.4818895296
2021-01-14,493171.57951858785
2021-01-15,496706.50426523667
2021-01-19,503719.4045016287
2021-01-20,503180.50912448275
2021-01-21,503539.46979416866
2021-01-22,495506.63441134355
2021-01-25,496833.6256474508
2021-01-26,502199.4805012939
2021-01-27,491939.27596102154
2021-01-28,496209.49127867364
2021-01-29,485988.08961379516
2021-02-01,487178.10728890536
2021-02-02,485236.5500406024
2021-02-03,478700.55745274934
2021-02-04,477535.3691853738
2021-02-05,483701.0655585844
2021-02-08,490323.07046635076
2021-02-09,494293.9679698631
2021-02-10,498633.3199725406
2021-02-11,496176.0062585233
2021-02-12,497479.3139270963
2021-02-16,492892.52612711466
2021-02-17,494651.74597379065
2021-02-18,493018.8326567331
2021-02-19,487905.1290358028
2021-02-22,491706.5318484573
2021-02-23,499785.7339634325
2021-02-24,502292.06265185954
2021-02-25,491845.44488379784
2021-02-26,480373.8496650113
2021-03-01,476767.438919528
2021-03-02,476741.3448579374
2021-03-03,475209.87247972336
2021-03-04,480767.9057786324
2021-03-05,482748.2128827038
2021-03-08,481299.64232621354
2021-03-09,474407.77344477084
2021-03-10,467056.9142097525
2021-03-11,471026.7289093471
2021-03-12,474779.9760888003
2021-03-15,470294.2788277018
2021-03-16,469972.7469314559
2021-03-17,465412.6577655119
2021-03-18,457034.5224268367
2021-03-19,464309.7342047567
2021-03-22,461142.80868527654
2021-03-23,464670.1712917164
2021-03-24,468310.46223788103
2021-03-25,469956.42473555607
2021-03-26,463177.9430123791
2021-03-29,463378.3761370098
2021-03-30,462675.75302622694
